KnowledgePointID,TopicID,TopicName,Domain,SourceIDs,SourceFiles,HeadingPath,KnowledgePoint,WhyExamRelevant,CardTypes,ExamUse,Importance,Difficulty,NeedsVerification,RelatedTopicIDs,RelatedQuestionIDs,RejectRisk
KP-0111,T-COST-002,挣值管理与成本绩效分析,成本管理,SRC-T-COST-002-0012,topic_learning_packages/topics/07_成本管理/T-COST-002_专题学习包_挣值管理与成本绩效分析.md,挣值管理与成本绩效分析 > 预测指标：EAC、ETC、TCPI > 完工尚需估算（ETC）,完工尚需估算（ETC） [公式｜ETC] ETC = EAC − AC ETC 表示从当前时点到项目完工还需要多少成本。它不是独立计算的，而是从 EAC 减去已发生的 AC 得出。,可用于定义识别、场景判断、流程边界或案例答题。,公式卡;计算卡,计算题,A,3,False,,,
KP-0112,T-COST-002,挣值管理与成本绩效分析,成本管理,SRC-T-COST-002-0013,topic_learning_packages/topics/07_成本管理/T-COST-002_专题学习包_挣值管理与成本绩效分析.md,挣值管理与成本绩效分析 > 预测指标：EAC、ETC、TCPI > 完工偏差（VAC）,完工偏差（VAC） [公式｜VAC] VAC = BAC − EAC VAC 表示完工时预算与最终估算之间的差异。VAC 0 表示预计成本结余，VAC < 0 表示预计成本超支。,可用于定义识别、场景判断、流程边界或案例答题。,公式卡;计算卡,计算题,A,3,False,,,
KP-0113,T-COST-002,挣值管理与成本绩效分析,成本管理,SRC-T-COST-002-0014,topic_learning_packages/topics/07_成本管理/T-COST-002_专题学习包_挣值管理与成本绩效分析.md,挣值管理与成本绩效分析 > 预测指标：EAC、ETC、TCPI > 完工尚需绩效指数（TCPI）,"完工尚需绩效指数（TCPI） [公式｜TCPI] TCPI = (BAC − EV) / (BAC − AC) 或当 BAC 不可行时：TCPI = (BAC − EV) / (EAC − AC) TCPI 表示""为了实现 BAC（或 EAC），剩余工作必须以什么成本效率完成""。TCPI 1 意味着剩余工作必须比原计划更高效才能达标。",可用于定义识别、场景判断、流程边界或案例答题。,公式卡;计算卡,计算题,A,3,False,,,
KP-0114,T-COST-002,挣值管理与成本绩效分析,成本管理,SRC-T-COST-002-0015,topic_learning_packages/topics/07_成本管理/T-COST-002_专题学习包_挣值管理与成本绩效分析.md,挣值管理与成本绩效分析 > S 曲线：将挣值管理可视化,S 曲线：将挣值管理可视化 挣值管理的三个基础指标通常用 S 曲线图表示，这在考试中也会出现（看图判断题）。 在 S 曲线图中： - PV 曲线在 EV 曲线上方 → EV < PV → SV < 0 → 进度滞后 - AC 曲线在 EV 曲线上方 → AC EV → CV < 0 → 成本超支 - 理想状态：三条曲线接近或 EV 在最上方 ---,可用于定义识别、场景判断、流程边界或案例答题。,公式卡;计算卡,计算题,A,3,False,,,
KP-0115,T-COST-002,挣值管理与成本绩效分析,成本管理,SRC-T-COST-002-0016,topic_learning_packages/topics/07_成本管理/T-COST-002_专题学习包_挣值管理与成本绩效分析.md,挣值管理与成本绩效分析 > 典型题详解与举一反三,典型题详解与举一反三 例题 1｜基础指标计算 某项目到第 4 个月末的计划价值 PV = 100 万元，实际成本 AC = 110 万元，挣值 EV = 90 万元。请问该项目的进度偏差和成本偏差分别是多少？,可用于定义识别、场景判断、流程边界或案例答题。,公式卡;关键词识别卡;案例模板卡;流程卡;计算卡,计算题,A,3,False,,,
KP-0116,T-COST-002,挣值管理与成本绩效分析,成本管理,SRC-T-COST-002-0017,topic_learning_packages/topics/07_成本管理/T-COST-002_专题学习包_挣值管理与成本绩效分析.md,挣值管理与成本绩效分析 > 本轮真题覆盖增强：EVM 数据是否充分,本轮真题覆盖增强：EVM 数据是否充分 本节把 questions.full.clean.md 与既有真题映射中的高频考法反查回本专题。2019 下午题要求计算 PV/EV/AC/CV/SV/CPI/SPI；上午题也会考只有 PV 和 AC 时无法判断绩效。,可用于定义识别、场景判断、流程边界或案例答题。,公式卡;关键词识别卡;案例模板卡;流程卡;计算卡;辨析卡,计算题,A,3,False,,,
KP-0117,T-COST-002,挣值管理与成本绩效分析,成本管理,SRC-T-COST-002-0019,topic_learning_packages/topics/07_成本管理/T-COST-002_专题学习包_挣值管理与成本绩效分析.md,挣值管理与成本绩效分析 > 本专题的最小掌握标准,本专题的最小掌握标准 学完本专题后，你至少应该能做到六件事。 第一，给出 PV、EV、AC 三个数，能立即正确计算 SV、CV、SPI、CPI，并准确判断进度和成本状态。,可用于定义识别、场景判断、流程边界或案例答题。,公式卡;关键词识别卡;案例模板卡;流程卡;计算卡,计算题,A,3,True,,,verification
KP-0118,T-COST-002,挣值管理与成本绩效分析,成本管理,SRC-T-COST-002-0020,topic_learning_packages/topics/07_成本管理/T-COST-002_专题学习包_挣值管理与成本绩效分析.md,挣值管理与成本绩效分析 > 待核验与后续改进,待核验与后续改进 - 本专题中的具体数值例题为典型题，基于常见考法和教材公式构造，非引用具体年份真题。[待核验] 如需精确匹配历年真题年份，需回查真题汇编。,可用于定义识别、场景判断、流程边界或案例答题。,公式卡;计算卡,计算题,A,3,True,,,verification
KP-0119,T-QUAL-001,质量保证、质量控制与质量审计,质量管理,SRC-T-QUAL-001-0001,topic_learning_packages/topics/08_质量管理/T-QUAL-001_专题学习包_质量保证质量控制与质量审计.md,质量保证、质量控制与质量审计,"T-QUAL-001｜质量保证、质量控制与质量审计 本专题用于学习""项目质量管理""中最容易出辨析题和案例题的一组核心内容：质量规划、质量保证（QA）、质量控制（QC）、质量审计、质量与等级的区别、预防与检查。它们不是孤立管理动作，而是围绕一个核心问题展开：如何让项目不是最后才发现质量问题，而是在过程和结果两个层面持续保证质量？",可用于定义识别、场景判断、流程边界或案例答题。,案例模板卡;辨析卡,下午案例,A,3,False,,,
KP-0120,T-QUAL-001,质量保证、质量控制与质量审计,质量管理,SRC-T-QUAL-001-0002,topic_learning_packages/topics/08_质量管理/T-QUAL-001_专题学习包_质量保证质量控制与质量审计.md,质量保证、质量控制与质量审计 > 先看这个专题的主线,"先看这个专题的主线 质量管理最容易被学成""检查结果是否合格""。但项目管理中的质量管理远不止于此——它至少在两个层面同时运作：一是确保过程是可靠的（做东西的方法对不对），二是确保结果满足要求（做出来的东西好不好）。",可用于定义识别、场景判断、流程边界或案例答题。,概念卡,上午选择,A,3,True,,,verification
KP-0121,T-QUAL-001,质量保证、质量控制与质量审计,质量管理,SRC-T-QUAL-001-0003,topic_learning_packages/topics/08_质量管理/T-QUAL-001_专题学习包_质量保证质量控制与质量审计.md,质量保证、质量控制与质量审计 > 质量 vs 等级：一个经典混淆,"质量 vs 等级：一个经典混淆 [辨析｜质量 vs 等级] 质量是一系列内在特性满足要求的程度。质量反映的是""好不好""——有没有缺陷、是否满足规格。",可用于定义识别、场景判断、流程边界或案例答题。,辨析卡,上午选择,A,3,False,,,
KP-0122,T-QUAL-001,质量保证、质量控制与质量审计,质量管理,SRC-T-QUAL-001-0004,topic_learning_packages/topics/08_质量管理/T-QUAL-001_专题学习包_质量保证质量控制与质量审计.md,质量保证、质量控制与质量审计 > QA 与 QC：最核心的辨析,QA 与 QC：最核心的辨析 [定义｜质量保证 QA] 质量保证是审计质量要求和质量控制测量结果，确保项目采用合理的质量标准和操作性定义的过程。QA 关注的是过程是否可靠，主要手段是质量审计和过程分析。,可用于定义识别、场景判断、流程边界或案例答题。,辨析卡,上午选择,A,3,True,,,verification
KP-0123,T-QUAL-001,质量保证、质量控制与质量审计,质量管理,SRC-T-QUAL-001-0005,topic_learning_packages/topics/08_质量管理/T-QUAL-001_专题学习包_质量保证质量控制与质量审计.md,质量保证、质量控制与质量审计 > 质量审计：QA 的核心工具,质量审计：QA 的核心工具 [定义｜质量审计] 质量审计是确定项目活动是否遵循了组织的质量政策和项目质量要求的结构化、独立的过程。它可以由内部或外部审计师执行。,可用于定义识别、场景判断、流程边界或案例答题。,概念卡,上午选择,A,3,False,,,
KP-0124,T-QUAL-001,质量保证、质量控制与质量审计,质量管理,SRC-T-QUAL-001-0006,topic_learning_packages/topics/08_质量管理/T-QUAL-001_专题学习包_质量保证质量控制与质量审计.md,质量保证、质量控制与质量审计 > 典型题详解与举一反三,典型题详解与举一反三 例题 1｜质量 vs 等级 项目团队交付了一个低等级但高质量的软件产品。以下理解哪项正确？,可用于定义识别、场景判断、流程边界或案例答题。,关键词识别卡;案例模板卡;流程卡;辨析卡,下午案例,A,3,True,,,verification
KP-0125,T-QUAL-001,质量保证、质量控制与质量审计,质量管理,SRC-T-QUAL-001-0007,topic_learning_packages/topics/08_质量管理/T-QUAL-001_专题学习包_质量保证质量控制与质量审计.md,质量保证、质量控制与质量审计 > 本轮真题覆盖增强：QA、QC 与质量审计边界,本轮真题覆盖增强：QA、QC 与质量审计边界 本节把 questions.full.clean.md 与既有真题映射中的高频考法反查回本专题。2019 下午质量案例把 SQA、质量控制、质量计划编制混在一起，考角色独立性和过程/结果边界。,可用于定义识别、场景判断、流程边界或案例答题。,公式卡;关键词识别卡;案例模板卡;流程卡;计算卡;辨析卡,计算题,A,3,False,,,
KP-0126,T-QUAL-001,质量保证、质量控制与质量审计,质量管理,SRC-T-QUAL-001-0009,topic_learning_packages/topics/08_质量管理/T-QUAL-001_专题学习包_质量保证质量控制与质量审计.md,质量保证、质量控制与质量审计 > 本专题的最小掌握标准,本专题的最小掌握标准 学完本专题后，你至少应该能做到四件事。 第一，能清楚区分 QA（管过程、做审计）和 QC（管结果、做测量），并能根据具体管理活动的描述判断属于 QA 还是 QC。,可用于定义识别、场景判断、流程边界或案例答题。,关键词识别卡;案例模板卡;辨析卡,下午案例,A,3,True,,,verification
KP-0127,T-QUAL-001,质量保证、质量控制与质量审计,质量管理,SRC-T-QUAL-001-0010,topic_learning_packages/topics/08_质量管理/T-QUAL-001_专题学习包_质量保证质量控制与质量审计.md,质量保证、质量控制与质量审计 > 待核验与后续改进,待核验与后续改进 - 质量成本四分类的术语与软考教程中文版的一致性需回查教材。[待核验] - 质量管理七工具和新七工具的具体内容在本专题中简要提及，详细覆盖建议另设专题。,可用于定义识别、场景判断、流程边界或案例答题。,概念卡,上午选择,A,3,True,,,verification
KP-0128,T-QUAL-002,质量管理七工具、新七工具与质量问题分析,质量管理,SRC-T-QUAL-002-0001,topic_learning_packages/topics/08_质量管理/T-QUAL-002_专题学习包_质量管理七工具新七工具与质量问题分析.md,质量管理七工具、新七工具与质量问题分析,"T-QUAL-002｜质量管理七工具、新七工具与质量问题分析 本专题用于学习""项目质量管理""中的核心工具内容：质量七工具（因果图/流程图/检查表/帕累托图/直方图/控制图/散点图）、新七工具简介、控制图的判定规则（七点法则）、质量工具的选择场景。它们不是可背可不背的冷门知识，而是围绕一个核心问题展开：在质量管理中，什么时候用什么工具来分析问题、发现问题、展示",可用于定义识别、场景判断、流程边界或案例答题。,流程卡,上午选择,A,3,False,,,
KP-0129,T-QUAL-002,质量管理七工具、新七工具与质量问题分析,质量管理,SRC-T-QUAL-002-0002,topic_learning_packages/topics/08_质量管理/T-QUAL-002_专题学习包_质量管理七工具新七工具与质量问题分析.md,质量管理七工具、新七工具与质量问题分析 > 先看这个专题的主线,"先看这个专题的主线 质量管理七工具是选择题的高频考点——不是考你""会用""，而是""能区分""。题目通常给你一个场景描述（如""项目经理想看哪些缺陷最严重""），让你选出正确的工具。",可用于定义识别、场景判断、流程边界或案例答题。,案例模板卡;流程卡,下午案例,A,3,False,,,
